id,observed_on_string,observed_on,time_observed_at,time_zone,out_of_range,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,id_please,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
2995872,Thu Apr 21 2016 14:01:27 GMT-0400 (EDT),2016-04-21,2016-04-21 18:01:27 UTC,Eastern Time (US & Canada),,16559,backyarder,2016-04-21 19:13:45 UTC,2019-06-21 14:28:02 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2995872,https://static.inaturalist.org/photos/3445317/medium.jpg?1461266037,,"",,false,1,0,false,3,"02478, Belmont, MA, US",42.40307,-71.1875216667,,,,false,,,Canada mayflower,Maianthemum canadense,Canada mayflower,Plantae,67748
2999860,Wed Apr 20 2016 14:03:51 GMT-0400 (EDT),2016-04-20,2016-04-20 18:03:51 UTC,Eastern Time (US & Canada),,16016,rdstevenson,2016-04-22 03:10:14 UTC,2019-06-21 14:27:59 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2999860,https://static.inaturalist.org/photos/3450344/medium.jpg?1461294623,,"",,true,1,0,false,3,"01922, Newbury, MA, US",42.7498033333,-70.94197,,,,false,,,Canada mayflower,Maianthemum canadense,Canada mayflower,Plantae,67748
3002725,Fri Apr 22 2016 10:07:27 GMT-0400 (EDT),2016-04-22,2016-04-22 14:07:27 UTC,Eastern Time (US & Canada),,222635,achalfant,2016-04-22 14:47:56 UTC,2019-06-21 14:27:56 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/3002725,https://static.inaturalist.org/photos/3454003/medium.jpg?1461336573,,"",,false,2,0,false,3,"Franklin County, US-MA, US",42.6188532247,-72.8261086465,65,,,false,,,Canada mayflower,Maianthemum canadense,Canada mayflower,Plantae,67748
3020385,2016-04-24 10:40:02 AM EDT,2016-04-24,2016-04-24 14:40:02 UTC,Eastern Time (US & Canada),,223188,wglm11,2016-04-24 14:41:05 UTC,2017-03-04 22:00:06 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/3020385,https://static.inaturalist.org/photos/3476381/medium.jpeg?1461512086,,,,false,1,0,false,2,"4110-4244 Gully Rd Marcellus, NY 13108",42.97346349,-76.3951069,15,,,false,,,Wild Lily-of-the-Valley,Maianthemum canadense,Canada mayflower,Plantae,67748
3021040,Sun Apr 24 2016 10:24:07 GMT-0400 (EDT),2016-04-24,2016-04-24 14:24:07 UTC,Eastern Time (US & Canada),,190636,meghanoliver,2016-04-24 15:56:12 UTC,2016-04-24 16:07:48 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/3021040,https://static.inaturalist.org/photos/3476571/medium.jpg?1461513384,,,,false,1,0,false,3,"Orange County, US-VT, US",43.7982922839,-72.2564670258,10,,,false,,,Wild Lily-of-the-Valley,Maianthemum canadense,Canada mayflower,Plantae,67748
3034354,Sun Apr 24 2016 17:39:50 GMT-0400 (EDT),2016-04-24,2016-04-24 21:39:50 UTC,Eastern Time (US & Canada),,4860,rcurtis,2016-04-26 01:52:21 UTC,2017-04-28 21:40:17 UTC,research,CC-BY,http://www.inaturalist.org/observations/3034354,https://static.inaturalist.org/photos/3492836/medium.jpg?1461635552,,"","",false,1,0,false,3,Mogadore reservoir,41.063304,-81.35273,492,,,false,,manual,Wild Lily-of-the-Valley,Maianthemum canadense,Canada mayflower,Plantae,67748
3036727,2016-04-24,2016-04-24,,Eastern Time (US & Canada),,224113,nonenmac,2016-04-26 15:40:21 UTC,2018-08-16 00:08:07 UTC,research,CC-BY-SA,http://www.inaturalist.org/observations/3036727,https://static.inaturalist.org/photos/3496209/medium.jpg?1461685299,,"","",false,1,0,false,,"Onondaga County, US-NY, US",42.97274,-76.394613,97,,,false,,,Wild Lily-of-the-Valley,Maianthemum canadense,Canada mayflower,Plantae,67748
3039228,Tue Apr 26 2016 17:09:27 GMT-0400 (EDT),2016-04-26,2016-04-26 21:09:27 UTC,Eastern Time (US & Canada),,182568,eeoneill,2016-04-26 23:07:50 UTC,2016-10-01 21:50:50 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/3039228,https://static.inaturalist.org/photos/3499336/medium.jpg?1461712213,,,,true,2,0,false,3,"65 Zimmer Trl, Berlin, PA, US",41.608845,-75.1039888333,,,,false,,,Wild Lily-of-the-Valley,Maianthemum canadense,Canada mayflower,Plantae,67748
3045045,Wed Apr 27 2016 17:32:38 GMT-0400 (EDT),2016-04-27,2016-04-27 21:32:38 UTC,Eastern Time (US & Canada),,203013,thomashulsey,2016-04-27 21:51:19 UTC,2016-08-22 22:53:09 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/3045045,https://static.inaturalist.org/photos/3506477/medium.jpg?1461793891,,,,false,1,0,false,3,"01035, Hadley, MA, US",42.30563,-72.5820466667,,,,false,,,Wild Lily-of-the-Valley,Maianthemum canadense,Canada mayflower,Plantae,67748
3054898,2016-04-28,2016-04-28,,Atlantic Time (Canada),,198686,e-aus-kanada,2016-04-29 14:43:15 UTC,2018-06-30 04:36:20 UTC,research,CC-BY-NC,http://inaturalist.ca/observations/3054898,https://static.inaturalist.org/photos/3519012/medium.JPG?1461941352,,"","",false,4,0,false,,UNB woodlot,45.922115,-66.644578,19,,,false,,,Maianthemum canadense,Maianthemum canadense,Canada mayflower,Plantae,67748
3056681,2016-04-29,2016-04-29,,Central Time (US & Canada),,25119,dlcarterksu,2016-04-29 17:44:29 UTC,2016-04-29 19:25:27 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/3056681,https://static.inaturalist.org/photos/3520836/medium.JPG?1461951873,,"","",false,1,0,false,,Falk Park Woods,42.913012,-87.94004,,,,false,,,Wild Lily-of-the-Valley,Maianthemum canadense,Canada mayflower,Plantae,67748
3061552,2016-04-25,2016-04-25,,Eastern Time (US & Canada),,35078,srall,2016-04-30 14:16:26 UTC,2016-04-30 16:47:17 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/3061552,https://static.inaturalist.org/photos/3527123/medium.JPG?1462025788,,"","",false,1,0,false,,"passaic river park, Chatham, nj",40.694029,-74.432491,180,,,false,,,Wild Lily-of-the-Valley,Maianthemum canadense,Canada mayflower,Plantae,67748
3067576,2016-04-25,2016-04-25,,Eastern Time (US & Canada),,35078,srall,2016-04-30 23:20:30 UTC,2016-12-25 21:15:33 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/3067576,https://static.inaturalist.org/photos/3534332/medium.JPG?1462058433,,"","",false,1,0,false,,"Dealaman Park, Warren, NJ",40.626412,-74.506794,73,,,false,,,Wild Lily-of-the-Valley,Maianthemum canadense,Canada mayflower,Plantae,67748
3068635,Sat Apr 30 2016 14:04:53 GMT-0400 (EDT),2016-04-30,2016-04-30 18:04:53 UTC,Eastern Time (US & Canada),,151091,jessica32,2016-05-01 01:12:08 UTC,2019-02-28 22:17:51 UTC,research,CC-BY,http://www.inaturalist.org/observations/3068635,https://static.inaturalist.org/photos/3536000/medium.jpg?1462065179,,"",,false,2,0,false,3,"Delaware Water Gap National Recreation Area, Lehman, PA, US",41.1557083333,-74.9179083333,,,,false,,,Canada mayflower,Maianthemum canadense,Canada mayflower,Plantae,67748
3075575,2016-05-01,2016-05-01,,Central Time (US & Canada),,19145,elfaulkner,2016-05-01 22:37:00 UTC,2016-05-01 23:34:57 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/3075575,https://static.inaturalist.org/photos/3545297/medium.jpg?1462142223,,"","",false,1,0,false,,"Cook County, IL",41.737659,-87.697554,55704,,,false,,,Wild Lily-of-the-Valley,Maianthemum canadense,Canada mayflower,Plantae,67748
3077933,2016-04-30 15:09:24,2016-04-30,2016-04-30 19:09:24 UTC,Eastern Time (US & Canada),,53860,berkshirenaturalist,2016-05-02 03:10:58 UTC,2016-05-18 16:17:53 UTC,research,CC-BY-NC-ND,http://www.inaturalist.org/observations/3077933,https://static.inaturalist.org/photos/3548583/medium.JPG?1462158662,,"","",false,1,0,false,,"Hampden, Massachusetts, United States",42.175045,-72.543805,24,,,false,,,Wild Lily-of-the-Valley (Canada Mayflower),Maianthemum canadense,Canada mayflower,Plantae,67748
3082276,2016-05-02,2016-05-02,,Eastern Time (US & Canada),,12610,susanelliott,2016-05-02 18:43:17 UTC,2016-05-03 02:48:37 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/3082276,https://static.inaturalist.org/photos/3554645/medium.jpg?1462214601,,"","",false,2,0,false,,"Northwood Park, Rutland Town, Vermont",43.649198,-72.950467,48,,,false,,,Wild Lily-of-the-Valley,Maianthemum canadense,Canada mayflower,Plantae,67748
3083093,Sat Apr 30 2016 17:15:11 GMT-0400 (EDT),2016-04-30,2016-04-30 21:15:11 UTC,Eastern Time (US & Canada),,189457,cwoelfl,2016-05-02 20:57:38 UTC,2019-06-21 14:27:46 UTC,research,CC0,http://www.inaturalist.org/observations/3083093,https://static.inaturalist.org/photos/3555741/medium.jpg?1462222667,,"",They look like leaves just growing individually out of the ground. ,true,2,0,false,3,"University of New Hampshire, Durham, NH, US",43.1338388333,-70.92833,,,,false,,,Canada mayflower,Maianthemum canadense,Canada mayflower,Plantae,67748
3093536,2016-05-03,2016-05-03,,Eastern Time (US & Canada),,13406,hobiecat,2016-05-04 02:19:12 UTC,2016-05-04 10:52:16 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/3093536,https://static.inaturalist.org/photos/3567976/medium.jpg?1462328355,,"",Wild Lily-of-the-Valley ,false,2,0,false,,North Hero,44.822206,-73.308863,5,,,false,,,Wild Lily-of-the-Valley,Maianthemum canadense,Canada mayflower,Plantae,67748
3093806,2016-04-24 12:48:17,2016-04-24,2016-04-24 17:48:17 UTC,Central Time (US & Canada),,172638,evan8,2016-05-04 03:04:06 UTC,2016-12-31 01:34:50 UTC,research,CC0,http://www.inaturalist.org/observations/3093806,https://static.inaturalist.org/photos/3568363/medium.JPG?1462331053,,"",,true,1,0,false,,,,,198,private,,true,,,Wild Lily-of-the-Valley,Maianthemum canadense,Canada mayflower,Plantae,67748
3102082,Thu May 05 2016 08:42:36 GMT-0400 (EDT),2016-05-05,2016-05-05 12:42:36 UTC,Eastern Time (US & Canada),,231145,padedoyin19,2016-05-05 13:31:39 UTC,2019-06-21 14:27:18 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/3102082,https://static.inaturalist.org/photos/3583757/medium.jpg?1462455103,,"",,false,2,0,false,3,"01002, Amherst, MA, US",42.3697917676,-72.5101226941,5,,,false,,,Canada mayflower,Maianthemum canadense,Canada mayflower,Plantae,67748
3105416,Thu May 05 2016 15:05:04 GMT-0400 (EDT),2016-05-05,2016-05-05 19:05:04 UTC,Eastern Time (US & Canada),,231624,mhaymete18,2016-05-05 20:39:22 UTC,2016-08-22 22:37:01 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/3105416,https://static.inaturalist.org/photos/3588110/medium.jpg?1462480766,,,,true,2,0,false,3,"01002, Amherst, MA, US",42.3698495608,-72.5098910183,5,,,false,,,Wild Lily-of-the-Valley,Maianthemum canadense,Canada mayflower,Plantae,67748
3119348,Sat May 07 2016 11:38:58 GMT-0400 (EDT),2016-05-07,2016-05-07 15:38:58 UTC,Eastern Time (US & Canada),,2179,charlie,2016-05-07 17:26:24 UTC,2016-05-07 19:22:37 UTC,research,CC0,http://www.inaturalist.org/observations/3119348,https://static.inaturalist.org/photos/3607199/medium.jpg?1462642027,,,,false,2,0,false,3,"05602, East Montpelier, VT, US",44.3283893634,-72.5150156301,5,,,false,,,Wild Lily-of-the-Valley,Maianthemum canadense,Canada mayflower,Plantae,67748
3120859,Sat May 07 2016 10:28:14 GMT-0400 (EDT),2016-05-07,2016-05-07 14:28:14 UTC,Eastern Time (US & Canada),,2544,dnydick,2016-05-07 20:58:33 UTC,2016-05-08 11:39:42 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/3120859,https://static.inaturalist.org/photos/3609276/medium.jpg?1462654850,,,,false,2,0,false,3,"15464, Stewart, PA, US",39.898781986,-79.4599265792,10,,,false,,,Wild Lily-of-the-Valley,Maianthemum canadense,Canada mayflower,Plantae,67748
3122954,2016-05-07 14:33:50,2016-05-07,2016-05-07 19:33:50 UTC,Central Time (US & Canada),,111581,jwalewski,2016-05-08 02:42:11 UTC,2017-03-05 15:32:47 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/3122954,https://static.inaturalist.org/photos/3612275/medium.jpg?1462675333,,,"",false,1,0,false,,"Lake, Minnesota, United States",47.3857833333,-91.244585,,,,false,,,Wild Lily-of-the-Valley,Maianthemum canadense,Canada mayflower,Plantae,67748
3127556,2016-05-08 1:40:50 PM EDT,2016-05-08,2016-05-08 17:40:50 UTC,Eastern Time (US & Canada),,175837,tsn,2016-05-08 22:00:15 UTC,2016-05-09 14:24:27 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/3127556,https://static.inaturalist.org/photos/3617955/medium.jpeg?1462744902,,"",Beautiful patch growing on top of a rotting log,false,1,0,false,2,"192 Apple Tree Rd East Thetford, VT 05043",43.81620442,-72.21718539,22,,,false,,,Wild Lily-of-the-Valley,Maianthemum canadense,Canada mayflower,Plantae,67748
3128134,Sun May 08 2016 13:49:40 GMT-0400 (EDT),2016-05-08,2016-05-08 17:49:40 UTC,Eastern Time (US & Canada),,2544,dnydick,2016-05-08 23:27:29 UTC,2016-05-09 19:28:43 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/3128134,https://static.inaturalist.org/photos/3618825/medium.jpg?1462750113,,,,false,1,0,false,3,"Moraine State Park, Brady, PA, US",40.9648768902,-80.0402103922,6,,,false,,,Wild Lily-of-the-Valley,Maianthemum canadense,Canada mayflower,Plantae,67748
3130826,2016-05-07,2016-05-07,,Eastern Time (US & Canada),,79395,mgochfeld,2016-05-09 12:00:36 UTC,2017-03-05 15:32:31 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/3130826,https://static.inaturalist.org/photos/3622759/medium.JPG?1462798318,,"","",false,1,0,false,,"Bowmans Hill Preserve, New Hope PA",40.32816,-74.942846,,,,false,,manual,Wild Lily-of-the-Valley,Maianthemum canadense,Canada mayflower,Plantae,67748
3131506,2016-05-06,2016-05-06,,Eastern Time (US & Canada),,39333,chaneybot,2016-05-09 15:33:19 UTC,2017-04-28 21:43:47 UTC,research,CC-BY-NC-ND,http://www.inaturalist.org/observations/3131506,https://static.inaturalist.org/photos/3623668/medium.JPG?1462808003,,"","",false,1,0,false,,south chagrin reservation,41.418515,-81.425151,,,,false,,,Wild Lily-of-the-Valley,Maianthemum canadense,Canada mayflower,Plantae,67748
3153400,2016-05-11,2016-05-11,,Eastern Time (US & Canada),,12610,susanelliott,2016-05-11 21:56:14 UTC,2016-05-12 01:07:38 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/3153400,https://static.inaturalist.org/photos/3644783/medium.jpg?1463003776,,"","",false,1,0,false,,"Shaw Mountain, Benson, Vermont",43.690605,-73.357176,48,,,false,,,Wild Lily-of-the-Valley,Maianthemum canadense,Canada mayflower,Plantae,67748
3153886,Wed May 11 2016 17:27:25 GMT-0400 (EDT),2016-05-11,2016-05-11 21:27:25 UTC,Eastern Time (US & Canada),,2179,charlie,2016-05-11 22:57:20 UTC,2016-06-09 17:45:44 UTC,research,CC0,http://www.inaturalist.org/observations/3153886,https://static.inaturalist.org/photos/3645387/medium.jpg?1463007462,,,Popped up in landscaping ,false,1,0,false,3,"Washington County, US-VT, US",44.2731525089,-72.4030992998,5,obscured,,true,,,Wild Lily-of-the-Valley,Maianthemum canadense,Canada mayflower,Plantae,67748
3157989,Thu May 12 2016 10:53:16 GMT-0400 (EDT),2016-05-12,2016-05-12 14:53:16 UTC,Eastern Time (US & Canada),,2179,charlie,2016-05-12 17:03:30 UTC,2016-05-12 17:35:54 UTC,research,CC0,http://www.inaturalist.org/observations/3157989,https://static.inaturalist.org/photos/3650377/medium.jpg?1463072648,,,,false,1,0,false,3,"381–483 Notch Rd, Middlesex, VT, US",44.32398065,-72.6872877964,5,,,false,,,Wild Lily-of-the-Valley,Maianthemum canadense,Canada mayflower,Plantae,67748
3158025,Thu May 12 2016 11:01:48 GMT-0400 (EDT),2016-05-12,2016-05-12 15:01:48 UTC,Eastern Time (US & Canada),,2179,charlie,2016-05-12 17:09:42 UTC,2016-05-12 17:35:55 UTC,research,CC0,http://www.inaturalist.org/observations/3158025,https://static.inaturalist.org/photos/3650425/medium.jpg?1463073025,,,,false,1,0,false,3,"381–483 Notch Rd, Middlesex, VT, US",44.3268496078,-72.6872002055,5,,,false,,,Wild Lily-of-the-Valley,Maianthemum canadense,Canada mayflower,Plantae,67748
3158954,Thu May 12 2016 10:06:17 GMT-0400 (EDT),2016-05-12,2016-05-12 14:06:17 UTC,Eastern Time (US & Canada),,70438,lianamay,2016-05-12 19:41:24 UTC,2017-03-05 15:58:44 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/3158954,https://static.inaturalist.org/photos/3651500/medium.jpg?1463082097,,,,false,1,0,false,3,"10601–10879 E Johnson Rd, Leelanau, MI, US",45.1210933552,-85.6371739694,5,,,false,,,Wild Lily-of-the-Valley,Maianthemum canadense,Canada mayflower,Plantae,67748
3160770,2016-05-11 4:00:31 PM EDT,2016-05-11,2016-05-11 20:00:31 UTC,Eastern Time (US & Canada),,221299,akburge,2016-05-13 00:43:15 UTC,2017-07-07 12:46:01 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/3160770,https://static.inaturalist.org/photos/3654116/medium.jpeg?1463100237,,"",,false,2,0,false,2,"Bristol, VT 05443",44.1524377329,-73.1389957666,2064,,,false,gps,gps,wild lily-of-the-valley,Maianthemum canadense,Canada mayflower,Plantae,67748
3161470,2016-05-12,2016-05-12,,Eastern Time (US & Canada),,172,dendroica,2016-05-13 02:48:21 UTC,2016-06-08 14:44:30 UTC,research,CC-BY,http://www.inaturalist.org/observations/3161470,https://static.inaturalist.org/photos/3655081/medium.jpg?1463107706,,"","",false,2,0,false,,"Cheesequake State Park, NJ",40.435829,-74.267817,3175,,,false,,,Wild Lily-of-the-Valley,Maianthemum canadense,Canada mayflower,Plantae,67748
3163340,Thu May 12 2016 13:38:45 GMT-0400 (EDT),2016-05-12,2016-05-12 17:38:45 UTC,Eastern Time (US & Canada),,70438,lianamay,2016-05-13 12:49:07 UTC,2017-03-05 15:32:20 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/3163340,https://static.inaturalist.org/photos/3657672/medium.jpg?1463143760,,,,false,1,0,false,3,"49670, Leelanau, MI, US",45.1234003483,-85.6335486286,5,,,false,,,Wild Lily-of-the-Valley,Maianthemum canadense,Canada mayflower,Plantae,67748
3166406,2016-05-13 15:06:41,2016-05-13,2016-05-13 20:06:41 UTC,Central Time (US & Canada),,111581,jwalewski,2016-05-13 20:20:26 UTC,2016-10-02 02:40:03 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/3166406,https://static.inaturalist.org/photos/3661470/medium.jpg?1463170828,,,"",false,1,0,false,,"Lake, Minnesota, United States",47.3825,-91.1972966667,,,,false,,,Wild Lily-of-the-Valley,Maianthemum canadense,Canada mayflower,Plantae,67748
3167022,2016-05-13 10:33:59,2016-05-13,2016-05-13 14:33:59 UTC,Eastern Time (US & Canada),,12045,larry522,2016-05-13 22:04:18 UTC,2016-05-13 22:30:37 UTC,research,,http://www.inaturalist.org/observations/3167022,https://static.inaturalist.org/photos/3662212/medium.JPG?1463177062,,"","",false,1,0,false,,Mayo Rd,44.5963944444,-73.1804666667,,,,false,,,Wild Lily-of-the-Valley,Maianthemum canadense,Canada mayflower,Plantae,67748
3168176,Fri May 13 2016 12:10:11 GMT-0400 (EDT),2016-05-13,2016-05-13 16:10:11 UTC,Eastern Time (US & Canada),,70438,lianamay,2016-05-14 00:14:30 UTC,2017-03-05 15:31:53 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/3168176,https://static.inaturalist.org/photos/3663544/medium.jpg?1463184884,,,,false,1,0,false,3,"Leelanau County, US-MI, US",44.9158584746,-85.6986897626,5,,,false,,,Wild Lily-of-the-Valley,Maianthemum canadense,Canada mayflower,Plantae,67748
3170117,2016-04-22 6:20:39 PM EDT,2016-04-22,2016-04-22 22:20:39 UTC,Eastern Time (US & Canada),,77526,rebeggy,2016-05-14 05:21:04 UTC,2017-02-02 01:09:50 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/3170117,https://static.inaturalist.org/photos/3666181/medium.jpeg?1463203442,,"","",false,1,0,false,2,Cook College New Brunswick Nj,40.479987,-74.431668,12,,,false,,,Wild Lily-of-the-Valley,Maianthemum canadense,Canada mayflower,Plantae,67748
3173465,Sun May 08 2016 14:52:43 GMT-0400 (EDT),2016-05-08,2016-05-08 18:52:43 UTC,Eastern Time (US & Canada),,2370,ctracey,2016-05-14 18:55:23 UTC,2016-05-15 00:48:26 UTC,research,CC-BY,http://www.inaturalist.org/observations/3173465,https://static.inaturalist.org/photos/3670132/medium.jpg?1463252129,,,,false,1,0,false,3,"Moraine State Park, Muddy Creek, PA, US",40.9268116667,-80.0689,,,,false,,,Wild Lily-of-the-Valley,Maianthemum canadense,Canada mayflower,Plantae,67748
3174907,Sat May 14 2016 14:23:20 GMT-0400 (EDT),2016-05-14,2016-05-14 18:23:20 UTC,Eastern Time (US & Canada),,2179,charlie,2016-05-14 21:16:46 UTC,2016-05-14 22:27:58 UTC,research,CC0,http://www.inaturalist.org/observations/3174907,https://static.inaturalist.org/photos/3671690/medium.jpg?1463260651,,,,false,1,0,false,3,"05672, Stowe, VT, US",44.4751003711,-72.6938399301,5,,,false,,,Wild Lily-of-the-Valley,Maianthemum canadense,Canada mayflower,Plantae,67748
3174930,Sat May 14 2016 14:35:07 GMT-0400 (EDT),2016-05-14,2016-05-14 18:35:07 UTC,Eastern Time (US & Canada),,2179,charlie,2016-05-14 21:19:31 UTC,2016-05-14 22:28:30 UTC,research,CC0,http://www.inaturalist.org/observations/3174930,https://static.inaturalist.org/photos/3671716/medium.jpg?1463260815,,,,false,1,0,false,3,"458 Mountain Rd, Stowe, VT, US",44.4728419511,-72.6864730754,5,,,false,,,Wild Lily-of-the-Valley,Maianthemum canadense,Canada mayflower,Plantae,67748
